updated,miners,height,difficulty,coinId,poolId,hashrate
2019-01-31 08:36:27,1,439883,57437290,262,1917,83
2019-01-31 08:36:35,0,439883,57437208,262,1978,0
2019-01-31 08:36:36,9,439883,57215451,262,1979,148694
2019-01-31 08:36:37,12,439883,57437364,262,1980,2564398
2019-01-31 08:36:36,0,439883,57437377,262,1981,0
2019-01-31 08:36:43,0,439884,57437296,262,2045,0
2019-01-31 08:36:57,-1,439884,57388124,262,2114,-1
2019-01-24 21:53:22,16,34797,65233112,263,1759,434376
2019-01-21 18:57:52,3,32544,22063718,263,1760,18505
2019-01-23 06:46:51,13,33612,19378251,263,1761,85758
2019-01-31 08:36:24,2,39372,28436617,263,1894,4602
2019-01-31 08:36:25,1,39372,28436617,263,1895,5633
2019-01-18 16:01:30,0,30307,13208931,263,1896,0
2019-01-31 08:36:26,1,39372,28436617,263,1913,766
2019-01-31 08:36:04,14,666066,3181703784,264,1784,4610333
2019-01-02 21:16:12,0,652157,20728257065,264,1785,0
2018-12-30 13:13:27,0,648359,650669303,264,1786,0
2019-01-31 08:36:13,9,666067,3171840633,264,1823,6283163
2019-01-31 08:36:14,11,666067,3171840767,264,1824,3362833
2019-01-31 08:36:28,0,666067,3181703784,264,1925,0
2019-01-31 08:36:38,6,666066,3181703784,264,1988,908333
2019-01-31 08:36:40,3,666067,3181703784,264,2015,445213
2019-01-31 08:36:56,0,666067,3171840767,264,2117,0
2019-01-24 20:10:10,1,26932,18554047,265,1909,2150
2019-01-31 08:36:26,7,31598,8120105,265,1910,24048
2019-01-31 08:36:26,1,31598,8120105,265,1911,836
2019-01-31 08:36:36,4,31598,8120105,265,1975,3272
2019-01-16 08:30:56,28,20874,59716793,265,1977,195074
2019-01-27 19:26:23,0,29020,3923488,265,2011,0
2019-01-31 08:36:04,3,35357,2663193,266,1787,5563
2019-01-31 08:36:04,3,35357,2663193,266,1788,15017
2019-01-31 08:36:49,3,35358,2668485,266,2081,16407
2019-01-31 08:36:49,0,35358,2668485,266,2082,0
2018-12-17 23:05:38,3,24189,4627357,268,1789,472060
2019-01-31 08:37:04,7,568408,480834,268,2158,127505
2019-01-29 02:45:36,3,538874,345074,268,2159,2669
2019-01-31 08:37:04,0,568407,478612,268,2160,0
2019-01-31 08:37:04,0,568407,478612,268,2161,0
2019-01-16 08:30:36,28,20874,59716793,271,1855,194676
2019-01-31 08:36:20,4,31598,8120105,271,1856,3022
2019-01-03 09:25:17,0,11610,107050151,271,1857,0
2019-01-24 20:10:39,1,26932,18554047,271,2056,2034
2019-01-31 08:36:45,1,31599,8170522,271,2057,836
2019-01-27 19:26:34,0,29020,3923488,271,2058,0
2019-01-31 08:36:47,7,31599,8170522,271,2059,24375
2019-01-09 07:04:28,6,173373,33374440,272,1935,141218
2019-01-13 19:34:25,19,212135,47316515,272,1936,229617
2019-01-15 04:39:47,6,223998,80178614,272,1937,44995
2019-01-29 06:11:04,35,343950,38907877,272,2110,1001932
2019-01-31 08:36:55,4,361918,58834496,272,2111,14077
2019-01-31 06:02:52,6,360719,57624735,272,2131,104056
2019-01-31 08:36:58,-1,361918,60981855,272,2132,-1
2019-01-31 08:36:59,93,361918,58834496,272,2134,5706595
2019-01-31 08:36:22,5,27029,4612602,273,1869,31109
2019-01-31 08:37:00,0,27030,4695763,273,2140,0
2019-01-31 08:36:22,-1,26945,30567093,274,1870,-1
2019-01-03 00:09:00,0,6708,41987291,274,1885,0
2019-01-21 03:39:29,0,19669,40252740,274,1886,0
2019-01-31 08:36:24,1,26946,30566985,274,1887,8683
2019-01-09 15:36:57,2,53097,937202,275,1939,55374
2019-01-31 08:36:29,7,30463,388528275,276,1940,1490659
2019-01-31 08:36:31,2,30463,388528275,276,1941,361879
2019-01-31 08:37:02,2,30463,388528275,276,2146,754583
2019-01-31 08:37:02,3,30463,388528275,276,2147,395333
2019-01-31 08:36:44,0,42993,558624275,277,2048,0
2019-01-31 08:36:44,4,42993,558624216,277,2049,145105
2019-01-31 08:36:44,30,42992,542143561,277,2050,737503
2019-01-31 08:36:46,0,42993,558624275,277,2051,0
2019-01-31 08:36:46,32,42993,558624275,277,2052,194949
2019-01-31 08:36:45,-1,42993,558624275,277,2053,-1
2019-01-31 08:36:45,2,42993,558624216,277,2054,10655
2019-01-31 08:37:00,3,37331,718629,278,2139,8678
2019-01-31 08:37:00,4,13043,444259541,280,2141,678647
2019-01-31 08:37:00,10,36260,63387676,281,2142,394385
2019-01-31 08:37:01,1,36260,63387676,281,2143,7500
2019-01-31 08:37:02,3,36260,63387676,281,2144,33870
2019-01-31 08:11:55,1,25919,636917990,282,2145,315000
2019-01-31 08:37:05,8,55832,14654603,283,2174,180009
2019-01-31 08:37:06,4,55832,14654603,283,2175,81835
2019-01-31 08:37:07,13,55832,14654603,283,2178,369371
2019-01-31 08:37:06,4,12463,5968386,284,2180,48575
2019-01-31 08:37:08,14,14371,38895710,286,2182,566720
2019-01-31 08:37:07,1,14371,38895710,286,2183,5267
2019-01-31 08:37:08,2,14371,38895710,286,2184,96807
2019-01-31 08:37:07,1,14371,38895710,286,2185,3573
2019-01-31 08:37:08,0,14371,38895710,286,2186,0
