pairValue,buyBook,exchangeId,sellBook,updated,buyTotal,satoshiPrice,usdPrice,exchangeLogId,created,bestPair,sellTotalBtc,volume,pairPrice,activePairs,sellTotal,volumeBtc,buyTotalBtc,coinId
1,[],22,[],2019-04-09 20:17:52,374949.73333333334,0.00000015,0.000000000007771935,7235704,2019-04-09 20:17:52,BTC,6.87372503,0.0,0.00000015,"BTC,LTC",159980.01196797504,1.1e-05,0.80510266,95
0.0000000001255354,[],4,[],2019-05-08 11:59:17,553506847.5413865,8.5364072e-17,5.046527599274401e-21,7581007,2019-05-08 11:59:17,ltc,11.26553641173115,0.0,0.00000068,ltc,126276110.98047297,0.07630521,1.8094312507473064e-09,96
1,[],12,[],2019-05-08 11:59:18,31759.0,0.00000001,0.0000000000005911770000000001,7581008,2019-05-08 11:59:18,btc,25054.262753883617,0.0,0.00000001,btc,6745281.18081917,9.99000999e-07,0.00031759000000000003,96
0,[],17,[],2019-05-03 01:12:32,0.0,0,0,7559100,2019-05-03 01:12:32,btc,0.0,0.0,0,btc,0.0,0.0,0.0,96
1,[],4,[],2019-04-14 03:32:46,1039404.33283278,0.00000038,0.000000000019245518,7293458,2019-04-14 03:32:46,btc,4.170086055365747,0.0,0.00000038,btc,3097704.34561074,0.06260606,0.1859928211030784,99
1,[],4,[],2019-05-08 11:59:20,355103.81231523,0.00003385,0.0000000020011341450000003,7581009,2019-05-08 11:59:20,btc,7.224159595993623,0.0,0.00003385,btc,125890.61440204,0.36060094,0.4309998524061741,100
0,[],2,[],2019-01-20 23:23:55,0.0,0,0,6476914,2019-01-20 23:23:55,,0.0,0.0,0,,0.0,0.0,0.0,100
1,[],22,[],2019-05-08 11:59:23,130000.0,0.00000001,0.0000000000005911770000000001,7581010,2019-05-08 11:59:23,BTC,24.83526409,0.0,0.00000001,BTC,11187.719,0.0,0.0013,101
1,[],4,[],2019-05-08 11:59:24,527644.65979137,0.00000501,0.00000000029617967700000004,7581011,2019-05-08 11:59:24,btc,249.1612037589782,0.0,0.00000501,btc,355299.39044812,4.46599877,0.4211739674451038,103
1,[],12,[],2019-05-08 11:59:25,114201352.51292,0.000000005,0.00000000000029558850000000005,7581012,2019-05-08 11:59:25,btc,468525134.27755445,0.0,0.000000005,btc,108257047.50024965,0.0141480714385615,0.23196262071276,105
1,[],27,[],2019-05-08 11:59:31,11976.0,0.00000001,0.0000000000005911770000000001,7581013,2019-05-08 11:59:31,btc,0.0689357688051137,0.0,0.00000001,btc,864584.59450753,0.0,0.00011976,105
1,[],22,[],2019-04-21 00:17:26,21333.0,0.00000001,0.000000000000532493,7385819,2019-04-21 00:17:26,BTC,51.38182867,0.0,0.00000001,BTC,470435.0,0.0,0.00021333,107
1,[],26,[],2019-04-21 00:17:26,0.0,0.00000000,0,7385820,2019-04-21 00:17:26,btc,0.0,0.0,0.00000000,btc,0.0,0.0,0.0,107
1,[],5,[],2019-05-08 11:59:32,0.0,0,0,7581014,2019-05-08 11:59:32,btc,0.0,0.0,0,btc,0.0,0.0,0.0,112
0,[],22,[],2019-05-08 11:59:34,0.0,0,0,7581015,2019-05-08 11:59:34,,2.79003697,0.0,0,,1380942.0833333333,0.0,0.0,112
1,[],27,[],2019-05-08 11:59:42,1.0,0.00000001,0.0000000000005911770000000001,7581016,2019-05-08 11:59:42,btc,1.25032588,0.0,0.00000001,"btc,eth",1819.0,0.0,1e-08,112
1,[],4,[],2019-05-08 11:59:43,342605.66150421,0.00000148,0.000000000087494196,7581017,2019-05-08 11:59:43,btc,4.816021910387514,0.0,0.00000148,btc,540691.1000208,0.06408781,0.2110598476032476,113
1,[],5,[],2019-05-08 11:59:44,0.0,0,0,7581018,2019-05-08 11:59:44,btc,0.0,0.0,0,btc,0.0,0.0,0.0,113
1,[],17,[],2019-04-26 02:17:47,162738.278,0.00000004,0.0000000000021069000000000002,7461287,2019-04-26 02:17:47,btc,1.3331140273775473,0.0,0.00000004,btc,51796.221,0.0,0.00230953112,116
0,[],27,[],2019-04-26 02:19:51,0.0,0,0,7461288,2019-04-26 02:19:51,,0.0,0.0,0,,0.0,0.0,0.0,116
1,[],4,[],2019-05-07 20:09:28,131822.85721655,0.00001022,0.00000000060230548,7572994,2019-05-07 20:09:28,btc,132.18460413545117,0.0,0.00001022,btc,268070.13193351,0.06918336,1.0489745103085106,120
1,[],7,[],2019-05-07 20:09:30,9501.79941055,0.000011699999999999999788190263583231853772304020822048187255859375,0.0000000006895277999999999,7572995,2019-05-07 20:09:30,btc,231185.88817567716,62.23644451,0.000011699999999999999788190263583231853772304020822048187255859375,btc,4076.97424313,0.00072692,0.018013380795019,120
1,[],20,[],2019-04-07 18:42:29,1914137.0852,0.000000035,0.0000000000017871910000000002,7211992,2019-04-07 18:42:29,btc,32.2497668025648,25528.85,0.000000035,btc,1001975.4986,0.00089350975,0.0152723574729,125
1,[],22,[],2019-05-08 11:59:49,110000.0,0.00000001,0.0000000000005911770000000001,7581019,2019-05-08 11:59:49,BTC,0.032061,0.0,0.00000001,BTC,299316.7611111111,0.0,0.0011,126
1,[],4,[],2019-05-08 11:59:50,1857725.24320296,0.00000924,0.000000000546247548,7581020,2019-05-08 11:59:50,btc,3.3120871184611,0.0,0.00000924,btc,158644.68039294,0.08607486,0.4804665648585081,131
0,[],2,[],2019-01-20 23:25:46,0.0,0,0,6476969,2019-01-20 23:25:46,,0.0,0.0,0,,0.0,0.0,0.0,131
1,[],17,[],2019-05-03 01:13:10,10000.0,0.00000001,0.000000000000548003,7559115,2019-05-03 01:13:10,btc,0.0953976503951408,0.0,0.00000001,btc,5037.62507334,0.0,0.0001,131
1,[],4,[],2019-05-08 11:59:51,4704.50871449,0.00012847,0.000000007594850919000001,7581021,2019-05-08 11:59:51,btc,6.011529209363887,0.0,0.00012847,btc,191.61415747,0.0,0.0073217379576081,135
1,[],3,[],2019-05-08 11:59:52,530498.0,0.00000001,0.0000000000005911770000000001,7581022,2019-05-08 11:59:52,btc,0.1029057631805504,129896.5,0.00000001,btc,1124104.34967245,0.0,0.00530498,136
1,[],4,[],2019-05-08 11:59:52,3511902.99828357,0.00000213,0.000000000125920701,7581023,2019-05-08 11:59:52,btc,319.7533943744267,0.0,0.00000213,btc,531478.12696472,0.08675771,0.7572519590465732,137
1,[],12,[],2019-05-08 11:59:53,331343.26717074,0.00000206000000000000018206681821897330308956952649168670177459716796875,0.00000000012178246200000003,7581024,2019-05-08 11:59:53,btc,48520.501643227246,0.0,0.00000206000000000000018206681821897330308956952649168670177459716796875,btc,40848.24229997,5.87095404544e-05,0.0375485899999304,137
1,[],4,[],2019-05-08 11:59:54,53071.95253616,0.00003340,0.00000000197453118,7581025,2019-05-08 11:59:54,btc,5.117545744529956,0.0,0.00003340,btc,69800.49610692,0.31068804,0.2881813290913036,142
1,[],5,[],2019-05-08 11:59:55,0.0,0,0,7581026,2019-05-08 11:59:55,btc,0.0,0.02714499,0,btc,0.0,0.0,0.0,142
1,[],20,[],2019-05-08 11:59:58,167401.0647,0.00003401,0.000000002010592977,7581027,2019-05-08 11:59:58,btc,1.7086003245498,0.0,0.00003401,btc,8215.5399,0.0,0.059940782265,142
1,[],22,[],2019-05-08 12:00:01,1370.0,0.00000200,0.0000000001182354,7581028,2019-05-08 12:00:01,BTC,3.2756588,0.0,0.00000200,BTC,1135.5948275773155,0.0,0.0003632,142
0.0,[],25,[],2019-05-08 12:00:02,0.0,0,0,7581029,2019-05-08 12:00:02,,0.0,0.0,0.0,btc,0.0,0.0,0.0,142
1,[],28,[],2019-05-08 12:00:03,79102.0,0.00003311,0.0000000019573870470000003,7581030,2019-05-08 12:00:03,btc,0.0632226924,226150.2875,0.00003311,btc,611.87303,0.0,0.07347342,142
1,[],17,[],2019-05-03 01:13:16,32967.38636364,0.00000088,0.000000000048224264,7559122,2019-05-03 01:13:16,btc,20.06976206696776,0.0,0.00000088,btc,2746.079105,0.0,0.0105613000000032,142
0,[],22,[],2019-05-08 12:00:06,0.0,0,0,7581031,2019-05-08 12:00:06,,66.66505393,0.0,0,,938775805.8,0.0,0.0,143
0,[],22,[],2019-02-25 15:42:22,0.0,0,0,6783783,2019-02-25 15:42:22,,4.2131946,0.0,0,,2322156.0,0.0,0.0,146
,[],22,[],2018-11-20 23:01:11,0.0,0,0,4862114,2018-11-20 23:01:11,,2.56807021,0.0,,,61828.4988236,0.0,0.0,147
1,[],12,[],2019-04-21 06:38:04,193091.5971266,0.00000071,0.000000000037635183,7388679,2019-04-21 06:38:04,btc,2.301232411611175,0.0,0.00000071,btc,9957.48302385,0.00023528,0.0313308199999888,148
1,[],4,[],2019-03-19 21:31:25,255810.0415942,0.00000029,0.000000000011615747,6982695,2019-03-19 21:31:25,btc,218.94922712414143,0.0,0.00000029,btc,793529.37642722,0.00117,0.0608347789473395,152
0,[],22,[],2019-03-19 21:31:27,0.0,0,0,6982696,2019-03-19 21:31:27,,0.0,0.0,0,,0.0,0.0,0.0,152
1,[],5,[],2019-04-26 09:36:59,0.0,0,0,7465040,2019-04-26 09:36:59,btc,0.0,0.0,0,btc,0.0,0.0,0.0,153
,[],16,[],2019-01-11 15:38:59,0.0,0,0,6366141,2019-01-11 15:38:59,btc,0.0,0.0,,btc,0.0,0.0,0.0,155
0,[],22,[],2019-05-08 12:00:09,0.0,0,0,7581032,2019-05-08 12:00:09,,6.80191271,0.0,0,,4673448.342592592,0.0,0.0,156
0,[],23,[],2019-01-20 23:24:29,0.0,0,0,6476932,2019-01-20 23:24:29,,0.0,0.0,0,,0.0,0.0,0.0,156
1,[],22,[],2019-05-08 12:00:12,7066.0,0.00000800,0.0000000004729416,7581033,2019-05-08 12:00:12,BTC,1.79802465,0.0,0.00000800,BTC,802.6461988741639,0.0,0.00062996,157
0,[],22,[],2019-05-07 22:25:46,0.0,0,0,7574238,2019-05-07 22:25:46,,50234.60468402,0.0,0,,54786159.03179465,0.0,0.0,158
,[],17,[],2018-11-20 22:56:10,0.0,0,0,4861976,2018-11-20 22:56:10,btc,1.1265625,0.0,,btc,1000.0,0.0,0.0,159
,[],20,[],2018-11-20 22:56:12,0.0,0,0,4861977,2018-11-20 22:56:12,btc,11912.7940471,0.0,,btc,34413894.3617,0.0,0.0,159
1,[],12,[],2019-05-08 12:00:13,263203.96220459,0.00000371000000000000005446164352829185872906236909329891204833984375,0.00000000021932666700000003,7581034,2019-05-08 12:00:13,btc,13.565136248418884,0.0,0.00000371000000000000005446164352829185872906236909329891204833984375,btc,11974.94438736,0.0023752370175419,0.0478078292629758,168
1,[],17,[],2019-05-03 01:13:36,42852.0,0.00000002,0.000000000001096006,7559132,2019-05-03 01:13:36,btc,0.04279856251542,0.0,0.00000002,btc,274.46171372,0.0,0.00052852,168
1,[],22,[],2019-05-07 03:57:18,743122.0,0.00000001,0.000000000000593596,7562020,2019-05-07 03:57:18,BTC,41.40912107,0.0,0.00000001,BTC,1593401.2737547632,0.00342649,0.00743122,169
1,[],22,[],2019-05-08 09:44:32,193990.0,0.00000002,0.0000000000011711700000000001,7579879,2019-05-08 09:44:32,BTC,30.19015903,0.0,0.00000002,BTC,446446.2183833152,8.48e-06,0.0019408,171
1,[],22,[],2019-05-08 12:00:18,357539.1,0.0000001,0.00000000000591177,7581035,2019-05-08 12:00:18,BTC,823.66733749,0.0,0.0000001,"BTC,LTC",669593.801007012,7.839e-05,0.01389394,173
1,[],5,[],2019-05-06 19:49:32,0.0,0,0,7559281,2019-05-06 19:49:32,btc,0.0,0.00023336,0,btc,0.0,0.0,0.0,175
1,[],22,[],2019-05-08 12:00:22,90671.0,0.00000001,0.0000000000005911770000000001,7581036,2019-05-08 12:00:22,BTC,394.0276142,0.0,0.00000001,BTC,136275.61833431243,3.68e-05,0.00090671,176
1,[],7,[],2019-05-08 12:00:23,0.0,0,0,7581037,2019-05-08 12:00:23,btc,520269.7650962537,999.000999,0,btc,18977820.08196943,9.99e-06,0.0,178
0,[],22,[],2019-05-08 12:00:25,0.0,0,0,7581038,2019-05-08 12:00:25,,1.00242428,0.0,0,,57512.0,0.0,0.0,178
0,[],2,[],2019-01-20 23:28:34,0.0,0,0,6477001,2019-01-20 23:28:34,,0.0,0.0,0,,0.0,0.0,0.0,178
1,[],5,[],2019-05-08 12:00:27,0.0,0,0,7581039,2019-05-08 12:00:27,btc,0.0,0.09274299,0,btc,0.0,0.0,0.0,179
1,[],22,[],2019-05-08 12:00:30,3038615.0,0.00000001,0.0000000000005911770000000001,7581040,2019-05-08 12:00:30,BTC,5.33210563,0.0,0.00000001,BTC,13997968.411946677,0.00046423,0.03038615,179
0,[],23,[],2019-01-20 23:25:08,0.0,0,0,6476952,2019-01-20 23:25:08,,0.0,0.0,0,,0.0,0.0,0.0,179
1,[],22,[],2019-05-08 12:00:34,650258.971048321,0.00000085,0.00000000005025004500000001,7581041,2019-05-08 12:00:34,BTC,39.25739459,0.0,0.00000085,"BTC,LTC",128900.81110146307,0.02698357,0.56182964,180
1,[],26,[],2019-05-08 12:00:35,0.0,0.00000120,0.00000000007094124000000001,7581042,2019-05-08 12:00:35,btc,0.0,50.0,0.00000120,btc,0.0,0.0,0.0,180
1,[],17,[],2019-05-03 01:13:56,20504.725000000002,0.0000001,0.00000000000548003,7559141,2019-05-03 01:13:56,btc,5.2010695838400265,0.0,0.0000001,btc,5033.45945,0.0,0.0011504725,180
,[],7,[],2018-11-20 22:58:01,562227.975654,0.00000085,0.000000000036176765,4862015,2018-11-20 22:58:01,btc,21836.6059674,2491.87645172,,btc,749999.041456,0.00211021,0.127565380455,183
,[],5,[],2019-01-10 08:11:41,0.0,0,0,6347036,2019-01-10 08:11:41,btc,82.15055501,0.00261,,btc,1.19002445,0.0,0.0,187
1,[],24,[],2019-04-30 17:34:05,0.0,0.000000000014,7.396256000000001e-16,7526291,2019-04-30 17:34:05,btc,0.0,0.0,0.000000000014,btc,0.0,0.0,0.0,187
,[],17,[],2018-11-16 20:58:10,4062536.27273,0.00000001,0.000000000000550501,4708775,2018-11-16 20:58:10,btc,3.36492563466,0.195460381006,,"btc,eth",110697919.549,0.0,0.0157628953496,187
0,[],22,[],2019-04-25 02:54:07,0.0,0,0,7447896,2019-04-25 02:54:07,,7.54794454,0.0,0,,76361.7243344055,0.0,0.0,191
0,[],22,[],2019-05-08 12:00:39,0.0,0,0,7581043,2019-05-08 12:00:39,,0.0,0.0,0,,0.0,0.0,0.0,197
0,[],23,[],2019-01-20 23:31:41,0.0,0,0,6477079,2019-01-20 23:31:41,,0.0,0.0,0,,0.0,0.0,0.0,199
0.0000000001255354,[],22,[],2019-05-08 12:00:42,54734331.0,2.510708e-18,1.4842728233160003e-22,7581044,2019-05-08 12:00:42,LTC,18.75588347,0.0,0.00000002,LTC,35265414.0,0.0,0.64068281,199
1,[],26,[],2019-05-08 12:00:43,0.0,0.00000000,0,7581045,2019-05-08 12:00:43,btc,0.0,0.0,0.00000000,btc,0.0,0.0,0.0,199
0,[],2,[],2019-01-20 23:30:49,0.0,0,0,6477059,2019-01-20 23:30:49,,0.0,0.0,0,,0.0,0.0,0.0,201
1,[],4,[],2019-01-25 15:51:35,2084389.58565343,0.00000936,0.000000000333526752,6499557,2019-01-25 15:51:35,btc,2.0092503037378524,0.0,0.00000936,btc,160195.80207885,0.19272417,1.242687955921835,211
1,[],7,[],2019-05-08 12:00:45,16762678.20562111,0.00000088,0.00000000005202357600000001,7581046,2019-05-08 12:00:45,btc,15559126.126315434,21547.9134016,0.00000088,btc,12024969.82419836,0.0,1.8642755248612972,212
1,[],5,[],2019-05-07 13:02:51,0.0,0,0,7566706,2019-05-07 13:02:51,btc,0.0,0.43032184,0,btc,0.0,0.0,0.0,213
1,[],24,[],2019-05-07 13:02:52,0.0,0.000000050000,0.000000000002968865,7566707,2019-05-07 13:02:52,btc,0.0,0.0,0.000000050000,btc,0.0,0.0,0.0,213
1,[],26,[],2019-05-07 13:02:52,0.0,0.00000040,0.00000000002375092,7566708,2019-05-07 13:02:52,btc,0.0,0.0,0.00000040,btc,0.0,0.0,0.0,213
1,[],12,[],2019-01-25 02:44:32,207462.42853209,0.000001080000000000000035831255497387193287295303889550268650054931640625,0.000000000038610756000000006,6493050,2019-01-25 02:44:32,btc,85023.03793723314,0.0,0.000001080000000000000035831255497387193287295303889550268650054931640625,btc,43675.73520027,0.000146250909087,0.0348620860622024,213
0,[],22,[],2019-05-08 12:00:48,0.0,0,0,7581047,2019-05-08 12:00:48,,9.57944616,0.0,0,,2240817.094064925,0.0,0.0,216
1,[],27,[],2019-05-08 12:01:01,30596.0,0.00000001,0.0000000000005911770000000001,7581048,2019-05-08 12:01:01,btc,61.55972639203932,1500.0,0.00000001,"btc,ltc",216976.557308,1.5e-05,0.00030596,216
1,[],22,[],2019-05-08 12:01:04,312390.59405940596,0.00000135,0.00000000007980889500000001,7581049,2019-05-08 12:01:04,BTC,12055.03638451,0.0,0.00000135,BTC,452303.96938759973,0.01073538,0.08516968,217
1,[],7,[],2019-05-08 12:01:06,0.0,0,0,7581050,2019-05-08 12:01:06,btc,111302.55947335159,0.0,0,btc,136862970.83745575,0.0,0.0,219
0,[],27,[],2019-05-08 12:01:17,0.0,0,0,7581051,2019-05-08 12:01:17,,0.01810337,0.0,0,btc,1580037.0,0.0,0.0,219
0.0000000000000043000000000000005,[],28,[],2019-05-08 12:01:19,487474352.014,2.58e-18,1.5252366600000002e-22,7581052,2019-05-08 12:01:19,doge,3650139.5588504192,15134.0,0.00060000,"btc,doge",44741760.5026,0.0,2.326169072291175e-11,219
1,[],22,[],2019-05-08 12:01:23,398200.0,0.00000004,0.0000000000023647080000000004,7581053,2019-05-08 12:01:23,BTC,56.8288224,0.0,0.00000004,BTC,148582.84827387411,0.00101065,0.012982,221
1,[],24,[],2019-05-08 12:01:23,0.0,0.000000010000,0.0000000000005911770000000001,7581054,2019-05-08 12:01:23,btc,0.0,0.0,0.000000010000,btc,0.0,0.0,0.0,221
1,[],20,[],2019-05-08 12:01:24,12024906.6799,0.00000001,0.0000000000005911770000000001,7581055,2019-05-08 12:01:24,btc,100092.89424664243,141887.8181,0.00000001,btc,22929825.5625,0.0015607659991,0.0517687647919,224
0,[],22,[],2019-05-08 12:01:27,0.0,0,0,7581056,2019-05-08 12:01:27,,0.0,0.0,0,,0.0,0.0,0.0,224
1,[],26,[],2019-05-08 12:01:27,0.0,0.00000026,0.000000000015370602000000003,7581057,2019-05-08 12:01:27,btc,0.0,0.0,0.00000026,btc,0.0,0.0,0.0,231
1,[],26,[],2019-05-08 12:01:27,0.0,0.00000005,0.000000000002955885,7581058,2019-05-08 12:01:27,btc,0.0,0.0,0.00000005,btc,0.0,0.0,0.0,234
0.0000000002887263,[],27,[],2019-05-08 12:01:37,10000.0,2.887263e-18,1.7068834785510003e-22,7581059,2019-05-08 12:01:37,eth,0.01134836604,0.0,0.00000001,"btc,eth",11462.996,0.0,2.887263e-14,234
1,[],4,[],2019-04-29 21:02:20,217188.93193785,0.00000080,0.00000000004151584,7514327,2019-04-29 21:02:20,btc,5.239800103892936,0.0,0.00000080,btc,797346.30008933,0.0,0.0590549781555679,236
1,[],24,[],2019-04-29 21:02:20,0.0,0.000000100000,0.00000000000518948,7514328,2019-04-29 21:02:20,btc,0.0,0.0,0.000000100000,btc,0.0,0.0,0.0,236
1,[],5,[],2019-05-06 20:53:15,0.0,0,0,7559637,2019-05-06 20:53:15,btc,0.0,0.20253514,0,btc,0.0,0.0,0.0,237
1,[],20,[],2019-05-06 20:53:18,38173217.6136,0.000000083,0.0000000000047460728,7559638,2019-05-06 20:53:18,btc,21342.514614200165,8832375.7238,0.000000083,btc,27701499.3386,0.7554403456107,1.3621107610479,237
1,[],22,[],2019-05-06 20:53:20,343938.0,0.00000009,0.000000000005146344,7559639,2019-05-06 20:53:20,BTC,1.20267422,0.0,0.00000009,BTC,17930.94871794872,0.0,0.01017442,237
1,[],4,[],2019-05-08 12:01:38,25807436.79474393,0.00000015,0.000000000008867655000000001,7581060,2019-05-08 12:01:38,btc,3.3307853027370053,0.0,0.00000015,btc,9004357.39879562,0.74334078,1.2093940113992423,238
1,[],5,[],2019-05-08 12:01:39,0.0,0,0,7581061,2019-05-08 12:01:39,btc,0.0,0.03933241,0,btc,0.0,0.0,0.0,238
0,[],22,[],2019-03-12 16:49:32,0.0,0,0,6914458,2019-03-12 16:49:32,,0.40415746,0.0,0,,526736.5639027493,0.0,0.0,249
0,[],22,[],2019-05-08 12:01:42,0.0,0,0,7581062,2019-05-08 12:01:42,,3.66371783,0.0,0,,30800729.985502645,0.0,0.0,252
1,[],28,[],2019-05-08 12:01:44,41561158.199,0.00000035,0.000000000020691195000000003,7581063,2019-05-08 12:01:44,btc,43891.970834400396,137090.05,0.00000035,btc,2903749.9043,0.0,0.6037740771,256
1,[],22,[],2019-05-08 12:01:46,1088993.5,0.00000002,0.0000000000011823540000000002,7581064,2019-05-08 12:01:46,BTC,21.88116616,0.0,0.00000002,BTC,522884.63333384093,0.0,0.01124633,258
1,[],22,[],2019-03-13 00:07:30,47146.0,0.00000001,0.000000000000387233,6917028,2019-03-13 00:07:30,BTC,2.415167,0.0,0.00000001,BTC,157.0,0.0,0.00047146,259
1,[],5,[],2019-05-08 12:01:48,0.0,0,0,7581065,2019-05-08 12:01:48,btc,0.0,0.21658463,0,btc,0.0,0.0,0.0,264
1,[],20,[],2019-05-08 12:01:50,1263307.8857,0.000001066,0.0000000000630194682,7581066,2019-05-08 12:01:50,btc,4.8147028031748,63993.476,0.000001066,btc,86176.2812,0.080534011588,0.0199607585625,264
0,[],22,[],2019-04-12 17:57:27,0.0,0,0,7278186,2019-04-12 17:57:27,,66.37522201,0.0,0,,677842.4169881374,0.0,0.0,271
0,[],22,[],2019-05-08 12:01:52,0.0,0,0,7581067,2019-05-08 12:01:52,,33051802.3172899,0.0,0,,15696307799.7,0.0,0.0,272
0.0000000000000043000000000000005,[],28,[],2019-05-08 12:01:54,400736115975.5,1.032e-21,6.100946640000001e-26,7581068,2019-05-08 12:01:54,doge,26822311.133920357,10739260.07,0.00000024,doge,354346566601.4589,0.0,2.21294859105847e-10,272
1,[],22,[],2019-05-08 12:01:57,168039.7,0.00000013,0.000000000007685301000000001,7581069,2019-05-08 12:01:57,BTC,427.42495672,0.0,0.00000013,BTC,249705.37764460206,0.0,0.00918978,281
1,[],22,[],2019-05-08 12:02:01,113561.6,0.00000002,0.0000000000011823540000000002,7581070,2019-05-08 12:02:01,BTC,536.90458314,0.0,0.00000002,"BTC,LTC",592499.6256135202,0.00135374,0.00742255,286
0,[],22,[],2019-05-08 12:02:04,0.0,0,0,7581071,2019-05-08 12:02:04,,7337886.38050348,0.0,0,,1327674043.2797825,0.0,0.0,294
