usdPrice,logId,activePairs,usdValue,satoshiPrice,exchangeLogId,coins,bestPair,buyTotal,buyTotalBtc,updated,coinUpdated,exchangeName,volume,difficulty,pairValue,exchanges,coinCreated,coinId,pairPrice,sellTotal,logUpdated,created,enabled,sellTotalBtc,volumeBtc,reward,satoshiValue
,1037500,,0.0000011242295216214027,,0,0.00983539790101079,,0.0,0.0,2019-08-09 18:01:31,2019-02-01 00:56:05,,,1264602,,,2018-11-19 01:47:19,244,,0.0,2019-08-09 17:23:08,2018-11-19 01:47:19,1,0.0,,13239.603436512782,0.00983539790101079
0.000000000061977552,1003475,btc,0.0000007661253503137348,0.00000078,7669277,0.00012361336090101376,btc,91780.56053785,0.0307060663355679,2019-05-29 16:53:03,,TradeOgre,0.0,81302,1,,,236,0.00000078,729173.93529783,2019-05-22 16:26:54,,,5.573372450018177,0.0,10.050013467974221,0.009641842150279073
,1002293,,0.0000005242331280653492,,0,0.006590015890279137,,0.0,0.0,2019-05-28 10:00:43,2019-03-25 18:12:45,,,478188,,,2019-02-22 00:45:20,302,,0.0,2019-05-21 10:02:13,2019-02-22 00:45:20,1,0.0,,3151.2665185408,0.006590015890279137
,957100,,0.00000022969153745332285,,0,0.005907445838152605,,0.0,0.0,2019-03-15 20:36:19,2019-02-01 00:56:03,,,175567623,,16,2018-07-03 01:23:35,155,,0.0,2019-03-08 22:53:26,2018-07-03 01:23:35,1,0.0,,1037164.010168969,0.005907445838152605
,1034366,,0.00000042855629798958444,,0,0.004471907359569089,,0.0,0.0,2019-08-05 01:06:46,2019-02-01 06:41:57,,,45485,,,2018-09-13 14:23:19,214,,0.0,2019-07-29 01:35:55,2018-09-13 14:23:19,1,0.0,,203.40470625,0.004471907359569089
,1006698,,0.00000020198831554761914,,0,0.002525504261692625,,0.0,0.0,2019-06-02 08:09:27,2019-02-20 03:29:00,,,5466219,,,2019-01-26 04:04:31,280,,0.0,2019-05-26 08:15:04,2019-01-26 04:04:31,1,0.0,,13804.9593798452,0.002525504261692625
,1037479,,0.0000002574589256890671,,0,0.0022607272499133237,,0.0,0.0,2019-08-09 18:01:23,2019-02-01 00:56:35,,,265159,,5,2018-07-02 17:21:00,153,,0.0,2019-08-09 17:25:26,2018-07-02 17:21:00,1,0.0,,603.7103576562886,0.0022607272499133237
,70778,,0.00000013870071935417193,,0,0.00198773018525244,,0.0,0.0,2018-09-06 01:17:15,,,,1695005,,,,192,,0.0,,,,0.0,,4254.3682985407195,0.00198773018525244
,67624,,0.00000012455072219309255,,0,0.00195610738209761,,0.0,0.0,2018-08-19 15:55:09,,,,59435,,,,133,,0.0,,,,0.0,,116.64984494815432,0.00195610738209761
,909981,,0.00000005972632975694445,,0,0.0016737847222222221,,0.0,0.0,2019-02-01 03:28:14,,,,60,,,,88,,0.0,2019-01-24 18:31:42,,,0.0,,0.10042708333333333,0.0016737847222222223
,1037517,,0.00000016115995496442675,,0,0.0014146359586438679,,0.0,0.0,2019-08-09 18:01:37,,,,12249516,,,,322,,0.0,2019-08-09 17:25:50,,,0.0,,18622.898103325584,0.0014146359586438679
0.000000000001008706,1032017,BTC,0.00000009727806083199877,0.00000001,7836984,0.0009643846753365082,BTC,8535.0,8.535e-05,2019-08-01 11:04:59,2019-02-01 00:56:00,FirstCryptoBank,0.0,122427,1,22,2018-07-23 16:49:21,176,0.00000001,136275.61833431243,2019-07-25 11:09:45,2018-07-23 16:49:21,1,393.97654772,1.465e-05,118.06672264742268,0.0009643846753365082
,910075,,0.000000034225746042261,,0,0.0009591503624167258,,0.0,0.0,2019-02-01 03:28:37,,,,9679327,,,,232,,0.0,2018-11-20 22:02:50,,,0.0,,9283.93,0.000959150362416726
0.000000000009259512,945081,btc,0.000000032648436552929875,0.00000024,6785917,3.5304947266569376e-05,btc,24885649.098104686,3.7003804942183067,2019-03-04 17:09:26,,Bittrex,7293259.58763658,4246999,1,,,145,0.00000024,99497497.50393498,2019-02-25 19:49:15,,,55.125235375345916,1.78546021,150.0,0.000847318734397665
,918407,,0.000000022412443194028717,,0,0.0006476973323194893,,0.0,0.0,2019-02-09 09:31:14,2019-02-01 06:40:57,,,73979674,,12,2018-04-09 15:58:31,79,,0.0,2019-02-02 10:00:45,2018-04-09 15:58:31,1,0.0,,47916.43750379518,0.0006476973323194893
,70104,,0.00000004136975580689997,,0,0.000618241022381744,,0.0,0.0,2018-09-01 16:05:03,,,,43623,,,,110,,0.0,,,,0.0,,30.12160188140968,0.000618241022381744
,910019,,0.00000002009075084587836,,0,0.0005630279302386643,,0.0,0.0,2019-02-01 03:28:23,,,,204136,,,,149,,0.0,2018-12-05 21:11:34,,,0.0,,114.93426956719999,0.0005630279302386644
0.0000000000067028694000000006,1037436,btc,0.00000005588959650851825,0.000000057,7884442,9.556816285512124e-05,btc,6073353.594099996,0.18983795423765748,2019-08-09 18:01:11,2019-02-01 00:55:56,Crex24,0.0,1475556400,1,"5,12,28",2018-03-16 03:12:13,3,0.000000057,7952461.595098868,2019-08-09 17:24:55,2018-03-16 03:12:13,1,42916.91811055622,0.059825865157,142860.0707155052,0.0004916773753402968
,952351,,0.00000001701643406684982,,0,0.00045673583240867416,,0.0,0.0,2019-03-11 06:28:48,2019-02-01 06:37:17,,,100000,,,2018-11-15 22:27:14,242,,0.0,2019-03-04 09:04:15,2018-11-15 22:27:14,1,0.0,,45.673583240867416,0.00045673583240867416
,1009144,,0.00000003148273960269471,,0,0.00036824871095257004,,0.0,0.0,2019-06-05 04:57:34,,,,60895,,,,305,,0.0,2019-06-01 17:35:50,,,0.0,,22.434637202081763,0.00036824871095257004
,1037508,,0.00000003493053352559178,,0,0.00030788668778146833,,0.0,0.0,2019-08-09 18:01:36,2019-07-10 04:06:53,,,9489619,,,2019-02-21 22:18:09,301,,0.0,2019-08-09 17:25:48,2019-02-21 22:18:09,1,0.0,,3066.2050676946797,0.00030788668778146833
,1031685,,0.00000003043342541040029,,0,0.0003067005579879706,,0.0,0.0,2019-07-31 23:46:10,2019-02-01 00:56:04,,,489026,,"5,12,17",2018-03-19 21:11:34,43,,0.0,2019-07-25 01:25:52,2018-03-19 21:11:34,1,0.0,,150.00800793903142,0.0003067005579879706
,1037515,,0.000000028564873185022893,,0,0.0002504201381888259,,0.0,0.0,2019-08-09 18:01:37,,,,138023644,,,,317,,0.0,2019-08-09 17:20:50,,,0.0,,34932.55691230929,0.0002504201381888259
,910083,,0.000000008906379557299162,,0,0.0002495944769080066,,0.0,0.0,2019-02-01 03:28:39,,,,3735299,,,,241,,0.0,2018-11-16 17:11:58,,,0.0,,932.31,0.0002495944769080066
,1035770,,0.000000022263972744907916,,0,0.00022988833659010163,,0.0,0.0,2019-08-07 02:33:42,,,,2991892,,,,327,,0.0,2019-07-31 02:12:50,,,0.0,,687.8010751372324,0.00022988833659010163
0.000000000009438504,1037449,btc,0.000000024277235488706533,0.00000008,7884373,2.1363779705958918e-05,btc,15417198.402234238,0.18820899405930036,2019-08-09 18:01:13,2019-02-01 00:56:45,TradeOgre,0.0,2716072,1,"4,17",2018-03-16 03:12:18,30,0.00000008,1962608.1085570776,2019-08-09 17:17:18,2018-03-16 03:12:18,1,2.4629484057172526,0.00103791,59.00737526861203,0.0002099823993211499
,910649,,0.0000000072418317217586904,,0,0.00020359299879700284,,0.0,0.0,2019-02-01 13:39:17,,,,194677,,,,121,,0.0,2019-01-24 18:20:57,,,0.0,,39.63487422680412,0.00020359299879700287
,1025554,,0.000000023452394097920705,,0,0.00020112686630421636,,0.0,0.0,2019-07-17 14:20:29,,,,145297,,,,318,,0.0,2019-07-13 07:25:32,,,0.0,,31.867752439762405,0.00020112686630421636
,910076,,0.000000007138961244032115,,0,0.0002000639301196667,,0.0,0.0,2019-02-01 03:28:37,,,,1499554,,,,233,,0.0,2019-01-24 19:19:48,,,0.0,,300.00666666666666,0.0002000639301196667
