usdPrice,logId,activePairs,usdValue,satoshiPrice,exchangeLogId,coins,bestPair,buyTotal,buyTotalBtc,updated,coinUpdated,exchangeName,volume,difficulty,pairValue,exchanges,coinCreated,coinId,pairPrice,sellTotal,logUpdated,created,enabled,sellTotalBtc,volumeBtc,reward,satoshiValue
,1042329,,0.000000008906379557299162,,0,0.0002495944769080066,,0.0,0.0,2019-01-26 02:35:20,,,,3735299,,,,241,,0.0,2018-11-16 17:11:58,,,0.0,,932.31,0.0002495944769080066
0.00000000001093638,1066616,btc,0.00000000801426734779499,0.00000030,6627553,7.387463292558261e-06,btc,1527532.8926407213,0.1212104868268415,2019-02-10 22:12:01,2019-02-01 00:56:45,TradeOgre,0.0,8362779,1,"4,17",2018-03-16 03:12:18,30,0.00000030,427848.54697806906,2019-02-10 21:11:20,2018-03-16 03:12:18,1,0.20926973344525868,0.01494592,63.00724216315214,0.00022000710578671127
,1043174,,0.000000007253182257768955,,0,0.00020359299879700284,,0.0,0.0,2019-01-26 14:49:45,,,,194677,,,,121,,0.0,2019-01-24 18:20:57,,,0.0,,39.63487422680412,0.00020359299879700284
,1042322,,0.000000007138961244032115,,0,0.0002000639301196667,,0.0,0.0,2019-01-26 02:35:19,,,,1499554,,,,233,,0.0,2019-01-24 19:19:48,,,0.0,,300.00666666666666,0.0002000639301196667
0.000000000005829168,1066609,btc,0.000000005827096962225838,0.00000016,6627745,1.1501324611224823e-05,btc,8032227.812924789,0.25422866100518665,2019-02-10 22:12:00,2019-02-01 00:56:37,TradeOgre,0.0,4410951,1,"4,5",2018-03-16 03:12:16,20,0.00000016,1592331.1804100336,2019-02-10 21:19:52,2018-03-16 03:12:16,1,0.810388738274352,0.00107142,51.25669251117692,0.00015988958534371797
,1066701,,0.000000005324998652963162,,0,0.00014623456625454387,,0.0,0.0,2019-02-10 22:12:20,2019-02-01 18:18:54,,,9901998,,,2018-10-04 20:28:19,223,,0.0,2019-02-10 21:11:38,2018-10-04 20:28:19,1,0.0,,1479.9222928693953,0.00014623456625454387
0.000000000000364323,1066656,BTC,0.000000004958519817861506,0.00000001,6627824,0.000136111931058451,BTC,3053.0,3.053000000000001e-05,2019-02-10 22:12:10,2019-02-01 00:55:59,FirstCryptoBank,0.0,1397138,1,22,2018-06-03 22:43:15,126,0.00000001,296264.51111111103,2019-02-10 21:21:39,2018-06-03 22:43:15,1,0.014448889999999995,0.0,186.41720537701332,0.000136111931058451
0.000000000012751305,1066693,btc,0.000000004707752820740303,0.00000035,6627858,3.6473897962184712e-06,btc,4.772699437013931e-06,0.39612429169869895,2019-02-10 22:12:18,2019-02-01 18:19:15,StocksExchange,0.14420085,12863887,1,"5,24,26",2018-09-13 14:22:04,213,0.00000035,3.23562509012765e-05,2019-02-10 21:20:02,2018-09-13 14:22:04,1,1.1502697356044604,0.0,46.97355968666549,0.00012917995652888924
,1066652,,0.000000004597799025644548,,0,0.00012629083218177026,,0.0,0.0,2019-02-10 22:12:09,2019-02-01 06:41:08,,,1513758,,,2018-05-26 06:41:54,117,,0.0,2019-02-10 21:16:43,2018-05-26 06:41:54,1,0.0,,192.46788335188504,0.00012629083218177028
0.000000000228794844,1066604,btc,0.000000003918910596279626,0.000006280000000000000012279673806,6627730,1.677922039037127e-07,btc,2095357.0003631792,5.197699014950756,2019-02-10 22:11:59,2019-02-01 06:15:36,Bittrex,1183316.61178273,1407409575,1,"4,10,10,12,21",2018-03-16 03:12:15,13,0.0000062800000000000000122796738055708232195684104226529598236083984375,821544.2808789335,2019-02-10 21:18:11,2018-03-16 03:12:15,1,7.631355598229132,7.65963866,238.08322537926426,0.00010753677114152409
0.000000000049183605,1066622,btc,0.000000003735357117720478,0.000001349999999999999991849510168340220417348973569460213184356689453125,6627772,7.46130367493061e-07,btc,811836.7685338053,0.5305107920546337,2019-02-10 22:12:03,2019-02-01 00:56:35,Crex24,0.0,274564487,1,"4,12,17,27",2018-03-19 15:04:36,37,0.000001349999999999999991849510168340220417348973569460213184356689453125,1052521.9976947089,2019-02-10 21:18:13,2018-03-19 15:04:36,1,1428.5141388550305,0.1248833614086036,205.2571705832449,0.0001024917270247498
0.000000000333526752,1043218,btc,0.0000000036229490515184715,0.00000936,6499557,1.085362472305849e-07,btc,2085891.7215323756,1.2557102948727579,2019-01-26 14:49:54,2019-02-01 01:12:48,TradeOgre,0.0,145196334,1,4,2018-09-07 16:42:20,211,0.00000936,161722.33893672895,2018-09-15 01:01:43,2018-09-07 16:42:20,1,2.0291203635381447,0.19272417,15.882626509934768,0.00010176570123429429
0.0000000000005829168000000001,1066647,btc,0.000000003505741775420047,0.000000016,6627810,5.959311400006434e-05,btc,60301216.31304105,0.4081339259612936,2019-02-10 22:12:08,2019-02-01 00:55:55,Crex24,0.0,9702517,1,"12,27",2018-05-11 18:11:09,105,0.000000016,129814231.83577614,2019-02-10 21:19:57,2018-05-11 18:11:09,1,137278793.04650566,0.02908543875951291,589.0165894816965,0.00009615077048063104
0.000000000009836721,1066632,btc,0.0000000034417852050079674,0.00000027,6627794,2.6401035945074905e-06,btc,2785765.03844281,0.11525208361188585,2019-02-10 22:12:05,2019-02-01 00:56:35,Crex24,0.0,9075060,1,12,2018-04-02 20:35:54,71,0.00000027,2009601.3216229856,2019-02-10 21:21:36,2018-04-02 20:35:54,1,11115937.814695287,0.0354206460492231,24.000088950645797,0.00009448195015247237
0.000000000036796623,1066630,btc,0.0000000031583275462637954,0.00000101,6627793,1.0504323775369742e-06,btc,19072.934542990915,0.07361588581456989,2019-02-10 22:12:04,2019-02-01 00:56:38,Finexbox,655.0,12765403,1,"5,22,26,27,28",2018-03-26 05:22:46,61,0.00000101,39134.88776219635,2019-02-10 21:18:14,2018-03-26 05:22:46,1,1015.3776623934214,0.0,13.722186580140797,0.00008669022223439183
0.000000000024409641,1066612,btc,0.0000000031150701125584117,0.00000067,6627751,1.262179955889331e-06,btc,374284.5024440625,0.18858897129856161,2019-02-10 22:12:00,2019-02-10 06:00:40,TradeOgre,0.0,15246386,1,"4,22,25",2018-03-16 03:12:17,24,0.00000067,111509.02091950418,2019-02-10 21:19:53,2018-03-16 03:12:17,1,0.12171091164384501,0.00588327,19.271316073051487,0.00008551424401960024
0.00000000052098189,1066657,btc,0.000000003076898689734911,0.00001430,6627825,5.947965712785205e-08,btc,145625.2465790324,0.6700579663045674,2019-02-10 22:12:10,2019-02-01 00:56:40,TradeOgre,0.0,813032966,1,"4,17",2018-06-07 21:25:09,131,0.00001430,33632.466821354436,2019-02-10 21:19:58,2018-06-07 21:25:09,1,0.6242365655282781,0.20565391,48.605180482424515,0.00008442088250001391
0.000000002316365634,1066617,btc,0.0000000029498924206422942,0.00006358,6627761,1.2767667443570037e-08,btc,1830553.0204626543,6.519277841507973,2019-02-10 22:12:02,2019-02-01 00:56:47,TradeOgre,0.0,1622199287,1,"4,21",2018-03-16 03:12:18,31,0.00006358,48198.27123585146,2019-02-10 21:19:53,2018-03-16 03:12:18,1,3.415091525814009,0.50715866,21.322924950263186,0.00008126343798890874
0.000000001481337318,1066644,btc,0.00000000294700495848104,0.00004066,6627807,1.9819195032864878e-08,btc,230750.27622179696,2.0342224865878213,2019-02-10 22:12:08,2019-02-01 00:56:14,TradeOgre,0.0,824829358,1,4,2018-05-03 14:34:22,100,0.00004066,30090.50946447141,2019-02-10 21:21:37,2018-05-03 14:34:22,1,1.3537047052619122,0.4782168,16.809508487210717,0.00008088881628991887
0.00000000003280914,1066699,BTC,0.0000000029283455365537332,0.0000009,6627674,8.266169750098092e-07,BTC,217598.2977683712,0.03265976614686465,2019-02-10 22:12:20,2019-02-01 00:56:09,FirstCryptoBank,0.0,9489811,1,"22,24",2018-10-03 18:53:26,221,0.0000009,74868.05414910897,2019-02-10 21:16:46,2018-10-03 18:53:26,1,3.0268495080075932,0.03370445,7.918795810401167,0.0000803531447430428
,1043230,,0.0000000026795707674305487,,0,7.521413755260824e-05,,0.0,0.0,2019-01-26 14:49:57,,,,1903295,,,,228,,0.0,2019-01-24 18:21:10,,,0.0,,143.1546919331915,0.00007521413755260824
0.000000000022588026,1066706,btc,0.000000002557226902943977,0.00000062,6627873,1.1681005420668626e-06,btc,876385.3428471955,0.19233672791360623,2019-02-10 22:12:21,2019-02-01 00:56:49,TradeOgre,0.0,22421442,1,"4,24",2018-05-23 09:53:31,236,0.00000062,131316.8605557229,2019-02-10 21:20:03,2018-05-23 09:53:31,1,0.1268760952993007,0.13749428,26.28631288128544,0.0000701611418125781
0.000000000022588026,1066680,BTC,0.0000000023944218015131663,0.00000062,6627848,1.0836956182580546e-06,BTC,56815.90939568049,0.020799303775689972,2019-02-10 22:12:15,2019-02-01 00:56:00,FirstCryptoBank,0.0,90143330,1,22,2018-07-23 16:49:21,176,0.00000062,127321.7446902838,2019-02-10 21:20:00,2018-07-23 16:49:21,1,0.4997754469182394,0.0,102.57198542268397,0.00006569686874552687
0.000000000034610685,1066683,"BTC,LTC",0.000000002153118574755801,0.00000095,6627852,6.218707723931096e-07,BTC,28720.870565677305,0.007249173333435992,2019-02-10 22:12:16,2019-02-01 00:55:54,FirstCryptoBank,0.0,10982635,1,"17,22,26",2018-08-01 16:36:34,180,0.00000095,20687.182936742327,2019-02-10 21:21:42,2018-08-01 16:36:34,1,5.299678827618076,0.00024006,6.889679154740365,0.000059077723377345394
0.000000000119133621,1066679,btc,0.0000000021409157606508516,0.00000327,6627847,1.7885773796168034e-07,btc,2.527663488448307e-05,0.7192281827296989,2019-02-10 22:12:15,2019-02-01 00:56:35,StocksExchange,0.00775904,157464310,1,5,2018-07-23 16:42:15,175,0.00000327,0.0002843793800488389,2019-02-10 21:21:42,2018-07-23 16:42:15,1,0.31642902083832697,0.0,28.31353482657142,0.00005874346137290308
,1066694,,0.0000000019684717937846605,,0,5.401075278602532e-05,,0.0,0.0,2019-02-10 22:12:19,2019-02-01 06:41:57,,,4703094,,,2018-09-13 14:23:19,214,,0.0,2019-02-10 21:15:11,2018-09-13 14:23:19,1,0.0,,254.6827068711851,0.00005401075278602532
0.000000001040870811,1066608,btc,0.0000000019171746954702078,0.00002857,6627741,1.84119316303898e-08,btc,478755.553852925,3.1338099428686585,2019-02-10 22:11:59,2019-02-01 00:56:35,TradeOgre,0.0,460715681,1,"3,4,5,12,27",2018-03-16 03:12:16,19,0.00002857,14344.915069462522,2019-02-10 21:19:52,2018-03-16 03:12:16,1,1.070110773495622,0.53773499,8.628771067110788,0.00005262423570015781
0.000000000092230138,1066631,btc,0.000000001890805566317727,0.00000253,6627589,1.9216471470981548e-07,btc,441555.81555025297,0.7429977838717791,2019-02-10 22:12:05,2019-02-01 00:56:44,TradeOgre,0.0,822490603,1,"4,25",2018-04-02 14:15:02,67,0.00000253,274153.2117055792,2019-02-10 21:11:24,2018-04-02 14:15:02,1,1.1333392140193366,0.15819938,162.98813264856997,0.00005192149086709478
,1042342,,0.0000000018504612254563754,,0,5.185776090440864e-05,,0.0,0.0,2019-01-26 02:35:23,,,,7675579,,,,260,,0.0,2018-12-31 11:46:02,,,0.0,,398.03834058489997,0.00005185776090440864
0.000000000001821615,1066614,btc,0.0000000018643103047600475,0.00000005,6627758,1.003176781640975e-05,btc,16087600.183090907,0.6345772666659072,2019-02-10 22:12:01,2019-02-01 00:56:41,BTC-Alpha,219.9,40334829,1,"3,5,11",2018-03-16 03:12:17,27,0.00000005,24252890.20702918,2019-02-10 21:18:12,2018-03-16 03:12:17,1,374.694125715593,0.0,416.8254190442858,0.0000511600069083845
0.000000000011658336,1066708,btc,0.0000000018561357906454954,0.00000032,6627877,1.573392158130893e-06,btc,4263643.554366732,1.5655985026816917,2019-02-10 22:12:21,2019-02-01 00:56:10,TradeOgre,0.0,582528891,1,"4,5",2018-03-16 03:12:15,238,0.00000032,2055790.5283094295,2019-02-10 21:18:21,2018-03-16 03:12:15,1,1.5964496673151867,0.23906229,937.0405620088611,0.000050921712876699494
0.000000000319146948,1066714,"BTC,LTC",0.0000000018245844300870717,0.00000876,6627883,5.789317863264957e-08,BTC,12884.067402310602,0.023424472889519585,2019-02-10 22:12:24,2019-02-01 00:56:50,FirstCryptoBank,0.0,67357224,1,22,2018-11-18 06:01:43,262,0.00000876,10101.128426582787,2019-02-10 21:21:44,2018-11-18 06:01:43,1,1293.092339753137,0.00025865,3.9058415005833664,0.000050062269059038554
